#ActLogModel=2.0.0
+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 2.2.2
LOG_FILE_VERSION : 1.0.3
LOG_CREATION_SV : 2.2.2
SUBJECT_NAME : IZTECH_S004_e
SUBJECT_GENDER : 
SUBJECT_DATE_OF_BIRTH : 01/01/2000
DEVICE_PLACEMENT : 
SUBJECT_DESCRIPTION : -
DEVICE_ID : 4536
DEVICE_MODEL : AL0101
HARDWARE_VERSION : 1.0
FIRMWARE_VERSION : 1.8
MEMORY_SIZE : 7963136
LOG_SIZE : 260908
MEMORY_USAGE : 3.28 %
BATTERY_VOLTAGE : 4.1953
ERROR_FLAG : -
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : -
ORIENTATION : 16
MODE : -
INTERVAL : -
DATA_CORRECTION : 0
DATA_CORRECTION : 0
FILE_DATE_TIME : 21/01/2025 15:25:18
CONNECTION_SYSTEM_DATE_TIME : 21/01/2025 15:24:53
CONNECTION_DEVICE_DATE_TIME : 21/01/2025 15:24:53
DEVICE_PLACEMENT : 
+-------------------------------------------------------+
DATE/TIME;EVENT;TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;IR LIGHT;CAP_SENS_1;CAP_SENS_2;F1;F2;F3;F4;F5;F6;F7;F8;MELANOPIC EDI;CLEAR;STATE
21/01/2025 09:03:48;0;9.00;2;0;0;0;0;0;0;2396.79;1.19;203;147;0.1211;0.2119;0.2823;0.3654;0.4076;0.4476;0.5526;0.7838;2373.16;2.13;0
21/01/2025 09:04:18;0;9.00;2;0;0;0;0;0;0;2390.61;1.18;203;148;0.1208;0.2111;0.2813;0.3643;0.4065;0.4464;0.5507;0.7802;2366.02;2.12;0
21/01/2025 09:04:48;0;9.00;2;0;0;0;0;0;0;2383.87;1.17;203;148;0.1204;0.2104;0.2803;0.3630;0.4053;0.4452;0.5489;0.7767;2358.76;2.11;0
21/01/2025 09:05:18;0;9.06;2;0;0;0;0;0;0;2381.26;1.17;203;148;0.1201;0.2100;0.2797;0.3623;0.4049;0.4448;0.5478;0.7741;2354.79;2.11;0
21/01/2025 09:05:48;0;9.06;2;0;0;0;0;0;0;2380.35;1.16;203;148;0.1200;0.2097;0.2794;0.3620;0.4047;0.4445;0.5471;0.7724;2353.64;2.10;0
21/01/2025 09:06:18;0;9.06;2;0;0;0;0;0;0;2378.85;1.16;203;148;0.1198;0.2095;0.2789;0.3614;0.4044;0.4441;0.5462;0.7701;2351.37;2.10;0
21/01/2025 09:06:48;0;9.06;2;0;0;0;0;0;0;2372.40;1.15;203;148;0.1193;0.2087;0.2780;0.3603;0.4032;0.4426;0.5442;0.7661;2345.61;2.09;0
21/01/2025 09:07:18;0;9.06;2;0;0;0;0;0;0;2358.54;1.13;203;148;0.1185;0.2075;0.2762;0.3579;0.4006;0.4398;0.5402;0.7595;2332.88;2.07;0
21/01/2025 09:07:48;0;9.06;2;0;0;0;0;0;0;2333.60;1.11;203;148;0.1173;0.2054;0.2732;0.3539;0.3962;0.4349;0.5333;0.7490;2310.93;2.04;0
21/01/2025 09:08:18;0;9.06;2;0;0;0;0;0;0;2298.70;1.09;203;148;0.1156;0.2024;0.2693;0.3485;0.3901;0.4277;0.5244;0.7351;2280.46;2.01;0
21/01/2025 09:08:48;0;9.06;2;0;0;0;0;0;0;2260.04;1.06;203;148;0.1137;0.1993;0.2650;0.3426;0.3834;0.4201;0.5145;0.7201;2246.67;1.97;0
21/01/2025 09:09:18;0;9.06;2;0;0;0;0;0;0;2222.83;1.04;203;148;0.1120;0.1962;0.2608;0.3369;0.3769;0.4128;0.5052;0.7059;2213.21;1.93;0
21/01/2025 09:09:48;0;9.06;2;0;0;0;0;0;0;2196.62;1.02;203;148;0.1107;0.1940;0.2576;0.3327;0.3725;0.4078;0.4985;0.6958;2187.89;1.91;0
